dates_document_date,document_digital_id,document_if_published_publication_details,document_if_published_volume_link,document_if_published_volume_reference,document_if_published_volume_reference_noDoc,document_language_code,document_publication_date,document_reference,document_related_to_dodis_docs_item1,document_related_to_dodis_docs_item2,document_related_to_dodis_docs_item3,document_related_to_dodis_docs_item4,document_related_to_dodis_docs_item5,document_related_to_dodis_docs_item6,document_summary,document_type_document,geographic_nouns_geo_nouns_mentioned_item1,geographic_nouns_geo_nouns_mentioned_item2,geographic_nouns_geo_nouns_mentioned_item3,geographic_nouns_geo_nouns_mentioned_item4,geographic_nouns_geo_nouns_mentioned_item5,geographic_nouns_geo_nouns_mentioned_item6,geographic_nouns_geo_nouns_mentioned_item7,geographic_nouns_geo_nouns_mentioned_item8,geographic_nouns_geo_nouns_mentioned_item9,geographic_nouns_geo_nouns_mentioned_item10,geographic_nouns_geo_nouns_mentioned_item11,geographic_nouns_geo_nouns_mentioned_item12,geographic_nouns_geo_nouns_mentioned_item13,geographic_nouns_geo_nouns_mentioned_item14,geographic_nouns_geo_nouns_mentioned_item15,geographic_nouns_geo_nouns_mentioned_item16,geographic_nouns_geo_nouns_mentioned_item17,geographic_nouns_geo_nouns_mentioned_item18,geographic_nouns_geo_nouns_mentioned_item19,geographic_nouns_geo_nouns_mentioned_item20,geographic_nouns_geo_nouns_mentioned_item21,geographic_nouns_geo_nouns_mentioned_item22,geographic_nouns_geo_nouns_mentioned_item23,geographic_nouns_geo_nouns_mentioned_item24,geographic_nouns_geo_nouns_mentioned_item25,geographic_nouns_geo_nouns_mentioned_item26,geographic_nouns_geo_nouns_mentioned_item27,geographic_nouns_geo_nouns_mentioned_item28,geographic_nouns_geo_nouns_mentioned_item29,geographic_nouns_geo_nouns_mentioned_item30,geographic_nouns_geo_nouns_mentioned_item31,geographic_nouns_geo_nouns_mentioned_item32,geographic_nouns_geo_nouns_mentioned_item33,geographic_nouns_geo_nouns_mentioned_item34,geographic_nouns_geo_nouns_mentioned_item35,geographic_nouns_geo_nouns_mentioned_item36,geographic_nouns_geo_nouns_mentioned_item37,geographic_nouns_geo_nouns_mentioned_item38,geographic_nouns_geo_nouns_mentioned_item39,geographic_nouns_geo_nouns_mentioned_item40,locations_archives_recipient_location,organizations_author_organization,organizations_other_organizations_mentioned_item1,organizations_other_organizations_mentioned_item2,organizations_other_organizations_mentioned_item3,organizations_other_organizations_mentioned_item4,organizations_other_organizations_mentioned_item5,organizations_other_organizations_mentioned_item6,organizations_other_organizations_mentioned_item7,organizations_other_organizations_mentioned_item8,organizations_other_organizations_mentioned_item9,organizations_other_organizations_mentioned_item10,organizations_other_organizations_mentioned_item11,organizations_other_organizations_mentioned_item12,organizations_other_organizations_mentioned_item13,organizations_other_organizations_mentioned_item14,organizations_other_organizations_mentioned_item15,organizations_other_organizations_mentioned_item16,organizations_other_organizations_mentioned_item17,organizations_other_organizations_mentioned_item18,organizations_other_organizations_mentioned_item19,organizations_other_organizations_mentioned_item20,organizations_other_organizations_mentioned_item21,organizations_other_organizations_mentioned_item22,organizations_other_organizations_mentioned_item23,organizations_other_organizations_mentioned_item24,organizations_other_organizations_mentioned_item25,organizations_other_organizations_mentioned_item26,organizations_other_organizations_mentioned_item27,organizations_other_organizations_mentioned_item28,organizations_other_organizations_mentioned_item29,organizations_other_organizations_mentioned_item30,organizations_other_organizations_mentioned_item31,organizations_other_organizations_mentioned_item32,organizations_other_organizations_mentioned_item33,organizations_other_organizations_mentioned_item34,organizations_other_organizations_mentioned_item35,organizations_other_organizations_mentioned_item36,organizations_other_organizations_mentioned_item37,organizations_other_organizations_mentioned_item38,organizations_other_organizations_mentioned_item39,organizations_other_organizations_mentioned_item40,organizations_recipient_organization,persons_author_person,persons_other_persons_mentioned_item1,persons_other_persons_mentioned_item2,persons_other_persons_mentioned_item3,persons_other_persons_mentioned_item4,persons_other_persons_mentioned_item5,persons_other_persons_mentioned_item6,persons_other_persons_mentioned_item7,persons_other_persons_mentioned_item8,persons_other_persons_mentioned_item9,persons_other_persons_mentioned_item10,persons_other_persons_mentioned_item11,persons_other_persons_mentioned_item12,persons_other_persons_mentioned_item13,persons_other_persons_mentioned_item14,persons_other_persons_mentioned_item15,persons_other_persons_mentioned_item16,persons_other_persons_mentioned_item17,persons_other_persons_mentioned_item18,persons_other_persons_mentioned_item19,persons_other_persons_mentioned_item20,persons_other_persons_mentioned_item21,persons_other_persons_mentioned_item22,persons_other_persons_mentioned_item23,persons_other_persons_mentioned_item24,persons_other_persons_mentioned_item25,persons_other_persons_mentioned_item26,persons_other_persons_mentioned_item27,persons_other_persons_mentioned_item28,persons_other_persons_mentioned_item29,persons_other_persons_mentioned_item30,persons_other_persons_mentioned_item31,persons_other_persons_mentioned_item32,persons_other_persons_mentioned_item33,persons_other_persons_mentioned_item34,persons_other_persons_mentioned_item35,persons_other_persons_mentioned_item36,persons_other_persons_mentioned_item37,persons_other_persons_mentioned_item38,persons_other_persons_mentioned_item39,persons_other_persons_mentioned_item40,persons_recipient_person,persons_signatory_person,tags_document_tags_item1,tags_document_tags_item2,tags_document_tags_item3,tags_document_tags_item4,tags_document_tags_item5,tags_document_tags_item6,tags_document_tags_item7,tags_document_tags_item8,tags_document_tags_item9,tags_document_tags_item10,tags_document_tags_item11,tags_document_tags_item12
28.9.1956,10656,,,,,fr,28.9.1956,,,,,,,,Conclu: 28.9.1956; En vigueur: 28.9.1956.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNO (principal organs),Multilateral relations,Transit and transport,,,,,,,,,
28.12.1960,10657,,,,,fr,28.12.1960,,,,,,,,"Botschaft in Belgrad analysiert Beziehungen zwischen der UdSSR und Albanien. Berichtet von Gespräch mit des Stv. des Botschafters mit einem Mitarbeiter der sowjetischen Botschaft über das vor kurzem abgehaltene ""concile de Moscou"" . Der dort erreichte Kompromiss zwischen der Sowjetunion und Albanien wirkt unglaubhaft angesichts des Ungleichgewichts zwischen den beiden Ländern.",Letter (L),Albania,Europe,Moscow,Tirana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2300#1000/716#80*; CH-BAR#E2001E#1976/17#1087*,,Albania/Government,UdSSR/Botschaft in Belgrad,USSR/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/General Secretariat,"Ziegler, François de (1922–2006)","Chruščëv, Nikita Sergeevič (1894–1971)","Ganz, Anton Roy (1903–1993)","Hoxha, Enver (1908–1985)","Máo, Zédōng (1893–1976)","Ulbricht, Walter (1893–1973)","Zamcevskij, Ivan (1909–1979)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohli, Robert (1896–1977)",,Albania (General),Albania (Politics),Russia (Politics),,,,,,,,,
24.7.1959,10658,,,,,ml,24.7.1959,,,,,,,,"Mit diesem Abkommen anerkannte die Schweiz das von den Sechs am 9.7.1957 abgeschlossene Petersberger Abkommen und verpflichtete sich, der Hohen Behörde und den EGKS-Mitgliedstaaten ihre eigenen Binnenschiffahrtsfrachten mitzuteilen.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#K1#1000/1414#1189*,,EGKS/Hohe Behörde,European Coal and Steel Community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,European Coal and Steel Community (ECSC),Multilateral relations,Transit and transport,,,,,,,,,
7.3.1961,10659,,,,,de,7.3.1961,,,,,,,,Das Klima zwischen Albanien und Jugoslawien verschlechtert sich zusehends. Jugoslawien reduziert das Botschaftspersonal in Tirana auf ein Minimum. Informationen über Albanien sind zukünftig eher von Paris und Rom einzuholen anstatt von Belgrad. - Le climat entre l'Albanie et la Yougoslavie se dégrade successivement. La Yougoslavie réduit le personnel de son ambassade à Tirana au minimum nécessaire. Pour obtenir des informations sur l'Albanie il faudra dorénavant passer par Paris ou Rome plutôt que par Belgrade.,Letter (L),Greece,Kosovo,Paris,Prizren,Rome,Tirana,Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2300#1000/716#81*; CH-BAR#E2001E#1976/17#1087*,,Albania/Government,Albania/Police,Albania/Secret Police,Albania/Socialist Party,UdSSR/Botschaft in Tirana,USA/Navy,Yugoslavia/Embassy in Tirana,Yugoslavia/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/General Secretariat,,Cikatic,Goertz,Vujovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohli, Robert (1896–1977)","Ganz, Anton Roy (1903–1993)",Albania (Politics),Albania (General),Yugoslavia (Politics),,,,,,,,,
3.12.1959,10660,,,,,fr,3.12.1959,,,,,,,,,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNO (principal organs),Multilateral relations,Science,Economic relations,,,,,,,,
20.10.1961,10661,,,,,fr,20.10.1961,,,,,,,,"Conclu: 11.10.1961 (Bern), 20.10.1961 (Washington).",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#E2001E#1978/84#1189*,WBG/WB/International Bank for Reconstruction and Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN (Specialized Agencies),Multilateral relations,Economic relations,Technical cooperation,,,,,,,,
10.9.1956,10662,,,,,de,10.9.1956,,,,,,,,"Belgrad soll Wahrung der Schweizer Interessen in Albanien wieder übernehmen, ohne irgendwelche Schritte zu unternehmen, die in Richtung Anerkennung Albaniens gedeutet werden könnten.",,Albania,Belgrade,Budapest,Tirana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2200.48-02#1978/37#2*; CH-BAR#E2200.50-01#1969/235#451*; CH-BAR#null,,Albania/Government,Albanien/Gesandtschaft in Belgrad,Allgemeine Versicherungs-Gesellschaft Helvetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in Belgrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zehnder, Alfred (1900–1983)",Questions concerning the Recognition of States,Albania (Politics),Albania (General),,,,,,,,,
20.5.1952,10663,,,,,de,20.5.1952,,,,,,,,Handelsabteilung beklagt sich über mangelnde Information seitens der Abt. für Verwaltungsangelegenheiten. Letztere hat ohne Rückfrage Gesandtschaftspersonal in Sofia reduziert. Handelsabt. schlägt anlässlich der Belebung der Beziehungen zu Bulgarien (bevorstehende Wirtschaftsverhandlungen) Entsendung eines Diplomaten vor.,,Bulgaria,Sofia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#E2001E#1969/121#8124*,FDEA/Federal Office of Foreign Economic Affairs,Bulgaria/Government,Swiss Embassy in Sofia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/General Secretariat/Resources,,"Hofer, Walter (1901–1962)","Wegmüller, Arthur (1906–1980)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotz, Jean (1890–1969)","Hotz, Jean (1890–1969)",Personal issues of others Departments,Bulgaria (Economy),Bulgaria (General),,,,,,,,,
14.12.1953,10664,,,,,de,14.12.1953,,http://dodis.ch/10665,,,,,,"De Tribolet hat vom WM-OK Propagandamaterial erhalten, möchte aber, bevor er dieses verteilt, wissen, wie die Schweiz den zu erwartenden Visagesuchen aus Bulgarien begegnen wird. Gefahr der Infiltration.",Letter (L),Basle,Eastern Bloc states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1970/217#6170*,Swiss Embassy in Sofia,"FDJP/Federal Office of Immigration, Integration and Emigration",OK Fussball-WM 1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/State Secretariat/Directorate of Political Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tribolet, Jean-Jacques de (1911–2006)",Political issues,Bulgaria (General),Questions about sports,Bulgaria (Politics),Bulgaria (Others),,,,,,,
28.12.1953,10665,,,,,de,28.12.1953,,http://dodis.ch/10664,,,,,,"Zehnder findet, man könne dem Wunsch des Oks entsprechen, da gewisse minimale Kontakte auf sportlicher Ebene aufrecht zu erhalten seien. Die Infiltrationsgefahr soll nicht überschätzt werden.",Letter (L),Eastern Bloc states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1970/217#6170*,,"FDJP/Federal Office of Immigration, Integration and Emigration",OK Fussball-WM 1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in Sofia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zehnder, Alfred (1900–1983)",Political activities of foreign persons,Questions about sports,Bulgaria (Politics),,,,,,,,,
13.8.1954,10666,,,,,fr,13.8.1954,,http://dodis.ch/8899,http://dodis.ch/8829,,,,,"La commission d’experts pour les questions relatives aux Suisses de l’étranger avait formulé en 1950 des recommandations et puis lancé le référendum contre l’arrêté du 23 décembre 1953, mais ce référendum a été refusé par le peuple.",Report (R) •,Austria,Basel-City,Basle,Belgium,Bonn,Bürgenstock,France,Geneva,German Realm,Germany,Graubünden,Italy,London,Potsdam,Schwyz,United Kingdom,Uzwil,Washington DC,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1969/121#5110*,FDFA/State Secretariat/Directorate of Political Affairs,Allemagne/Verrechnungskasse,Alliance of Independents,Allied Control Council,Basler Nachrichten,Belgium/Government,Club pour l'artisanat des Chambres fédérales,Club pour l'industrie des Chambres fédérales,Club pour la presse des Chambres fédérales,Club pour le tourisme des Chambres fédérales,Club pour les questions des Suisses de l'étranger des Chambres fédérales,Club pour les questions sociales des Chambres fédérales,Der Schweizerische Beobachter,FDDCPS/General Secretariat,"FDEA/Federal Office for Industry, Trade and Labour",FDF/Federal Finance Administration,FDFA/General Secretariat/Resources,FDHA/Federal Office of Social Insurance,FDJP/Federal Office of Police,FDJP/Police Division/Federal Central Office for Matters Relating to the Swiss Abroad,Federal Assembly,Federal Department for Foreign Affairs,Federal Department of Finance,Federal Department of Home Affairs,Federal Department of Justice and Police,France/Government,Germany/Government,Japan/Government,Konsultative Expertenkommission für Auslandschweizerfragen,Landwirtschaflicher Klub der Bundesversammlung,League of Nations,Migros,Monnaie franche,Neue Helvetische Gesellschaft,Organisation of the Swiss Abroad,Parlementarische Gruppe der Bundesversammlung zur Wahrung der Interessen der Bergbevölkerung,Parti libéral-socialiste,Schweizer Spende,Schweizerische Verrechnungsstelle,Swiss Federal Council,,,"Jaccard, Maurice (1917–2002)","Bühler, René (1905–1987)","Dürrenmatt, Peter (1904–1989)","Duttweiler, Gottlieb (1888–1962)","Feldmann, Markus (1897–1958)","Goebbels, Joseph (1897–1945)","Iklé, Max (1903–1999)","McCarthy, Joseph Raymond (1908–1957)","Oeri, Jakob Albert (1875–1950)","Oprecht, Hans (1894–1978)","Rothmund, Heinrich (1888–1961)","Schümperli, Rudolf (1907–1990)","Stucki, Walter Otto (1888–1963)","Vontobel, William (1909–1973)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaccard, Maurice (1917–2002)",Swiss citizens from abroad,Washington Agreement (1946),,,,,,,,,,
24.8.1954,10667,,,,,de,24.8.1954,,,,,,,,"Wegen der Ablehnung der Auslandschweizervorlage steht fest, dass Schadenersatzzahlungen an alle Kriegsgeschädigten vom Volk nicht gutgeheissen würde. Deshalb wird beantragt, in einem Bundesbeschluss vorerst eine Übergangslösung festzulegen und bei gegebener Zeit eine endgültige Lösung zu finden.",Enclosed report (Rj) •,Geneva,German Democratic Republic,London,Russia,Washington DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1969/121#5110*,Federal Department for Foreign Affairs,FDJP/Police Division/Federal Central Office for Matters Relating to the Swiss Abroad,Federal Assembly,Federal Department for Foreign Affairs,Federal Department of Justice and Police,Germany/GDR/Government,Germany/State,London Agreement on German External Debts,Swiss Federal Council,USSR/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,"Jaccard, Maurice (1917–2002)","Rubattel, Rodolphe (1896–1961)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",Swiss citizens from abroad,Washington Agreement (1946),,,,,,,,,,
5.8.1954,10668,,,,,de,5.8.1954,,,,,,,,"Die Zentralstelle für Auslandschweizerfragen soll “aufgrund der fortgesetzten Angriffe auf die Polizeiabteilung” vom Justiz- ins Aussendepartement transferiert werden. Allerdings ergeben sich daraus organisatorische Probleme, so ist etwa die Integration der 20 Angestellten in den diplomatischen Dienst nicht erwünscht.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1969/121#5110*,FDFA/State Secretariat/Directorate of Political Affairs/Political Division V/Economic and Financial Service,DFJP/Division de police/Service du personnel,FDJP/Federal Office of Police,FDJP/Police Division/Federal Central Office for Matters Relating to the Swiss Abroad,Federal Department for Foreign Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaccard, Maurice (1917–2002)","Clottu, Paul (1897–1967)","Feldmann, Markus (1897–1958)","Gaudy, Claude","Graffenried, Egbert von (1909–1981)","Jezler, Robert (1907–1956)","Ritschard, Fritz","Rothmund, Heinrich (1888–1961)","Zehnder, Alfred (1900–1983)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaccard, Maurice (1917–2002)",Swiss citizens from abroad,,,,,,,,,,,
25.3.1955,10669,,,,,de,25.3.1955,,,,,,,,Aufnahme der in Glarus geborenen Geschwister Nibbia ins Schweizerbürgerrecht.,Minutes of the Federal Council (PVCF),Engi,Glarus (Canton),Glarus (Stadt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E1004.1#1000/9#576*,Swiss Federal Council,Federal Department of Justice and Police,Gemeinde Engi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nibbia, Louis Emil","Nibbia, Rudolf Heinrich","Nibbia, Elisabeth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber, Felix (1903–1982)",Swiss citizens from abroad,,,,,,,,,,,
14.4.1954,10673,"Sacha Zala, Yves Steiner und Dominik Bär (Hg.), Die Schweiz und die NNSC. Diplomatische Dokumente der Schweiz zur Geschichte der Neutral Nations Supervisory Commission in Korea 1951–1995, Bd. 21, Dok. 20, dodis.ch/10673, Bern 2023",/search?q=QdD-21&c=Document&f=Volume&t=all&cb=doc,,Dok. 20,fr,14.4.1954,,http://dodis.ch/66697,http://dodis.ch/66698,,,,,"Le Conseil fédéral avait accepté d’être représentée dans la Commission neutre de surveillance de l’armistice en Corée en pensant que ce serait un engagement à court terme. Après la conférence asiatique à Genève, il semblerait que la mission risque de se prolonger indéfiniment, ce qui pose à nouveau la question la participation de la Suisse.",Memorandum (aide-mémoire) (M),Ferner Osten,Geneva,Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2210.5-02#1970/17#222*; CH-BAR#E2001E-01#1988/16#2723*; CH-BAR#E9500.188A#1973/38#28*,Federal Department for Foreign Affairs,Neutral Nations Supervisory Commission,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral Nations Supervisory Commission (NNSC),Beginn der Beteiligung an der NNSC in Korea 1952-1953,Korea (General),Geneva Asia Conference (1954),,,,,,,,
8.2.1955,10675,,,,,fr,8.2.1955,,http://dodis.ch/9189,,,,,,"Pour améliorer la position de la Suisse sur le marché chilien, le Conseil fédéral autorise le délégué aux accords commerciaux à négocier l'accord envisagé.",Minutes of the Federal Council (PVCF),Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E1004.1#1000/9#575*,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oser, Charles (1902–1994)",Chile (Economy),,,,,,,,,,,
22.2.1955,10677,,,,,fr,22.2.1955,,http://dodis.ch/10678,,,,,,Autorisation de l'accord entre le Conseil fédéral et l'organisation météorologique pour régler le statut juridique de cette organisation en Suisse.,Minutes of the Federal Council (PVCF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E1004.1#1000/9#575*,Swiss Federal Council,FDFA/Directorate of International Organizations,Federal Assembly,Federal Department for Foreign Affairs,Federal Department of Finance,"Federal Department of the Environment, Transport, Energy, and Communications",Swiss Federal Council,UN/World Meteorological Organisation,UNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Micheli, Pierre (1905–1989)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber, Felix (1903–1982)",UN (Specialized Agencies),,,,,,,,,,,
3.2.1955,10678,,,,,fr,3.2.1955,,http://dodis.ch/10677,,,,,,"En 1951, l’organisation météorologique mondiale (OMM) est devenu une institution spécialisée de l’ONU et demandait au Conseil fédéral d’avoir les mêmes privilèges que les autres institutions onusiennes. Le Conseil fédéral décidait qu’il fallait conclure un accord entre la Confédération et l’OMM.",Proposal (P),Geneva,Lausanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E1004.1#1000/9#575*,Federal Department for Foreign Affairs,FDFA/Directorate of International Organizations,Federal Assembly,Federal Department for Foreign Affairs,Federal Department of Finance,"Federal Department of the Environment, Transport, Energy, and Communications",Swiss Federal Council,UN/International Labour Organization,UN/World Health Organization,UN/World Meteorological Organisation,UNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,"Micheli, Pierre (1905–1989)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN (Specialized Agencies),,,,,,,,,,,
15.7.1954,10679,,,,,fr,15.7.1954,,http://dodis.ch/10600,,,,,,"A la demande de M. Petitpierre, A. Nussbaumer lui fait part de ses observations sur les représentations diplomatiques de la Suisse dans le pays d'Afrique qu'il vient de visiter.",Letter (L),Africa,Cape Town,Democratic Republic of the Congo,Harare,Johannesburg,Kenya,Lubumbashi,Maputo,Mozambique,Nairobi,Ostafrika,Portugal,Pretoria,Ruanda-Urundi,South Africa,Tanganyika,Uganda,Zimbabwe,Zurich,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,Swiss Bank Corporation,Consulate General of Switzerland in Johannesburg,Federal Department for Foreign Affairs,Mozambique/Government,Portugal/Government,South Africa/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,,"Belart, Ernst (1880–1966)","Berchtold, Oskar (1903–1986)","Havenga, Nicolaas Christiaan","Malan, Daniel François","Mayor, Charles (1908–1991)","Nussbaumer, Charles-Albert (1893–1967)","Rham, Jean de (1907–1989)","Todd, Garfield",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Nussbaumer, Charles-Albert (1893–1967)",South Africa (General),Zimbabwe (General),Democratic Republic of the Congo (General),South Africa (Politics),,,,,,,,
2.4.1952,10680,,,,,fr,2.4.1952,,,,,,,,"Die Abteilung für Verwaltungsangelegenheiten erstellt diese Liste, die allerdings nur den Status eines Projekts hat, zur Klärung der vielen Unklarheiten in der Abgrenzung von Kompetenzen zwischen den Gesandtschaften. Aus praktischen Gründen wird zum Teil unterschieden zwischen politischer und administrativer Betreuung. Die von Hand eingetragenen Modifikationen werden in einer neuen Liste vom 12.6.1954 berücksichtigt.",Circular (Circ),Afganistan,Alaska,Albania,Aleuten,Andamanen und Nikobareninseln,Andorra,Anglo-Normandes (Iles),Angola,Antillen,Azores,Bahamas (The),Bahrain,Balearische Inseln,Belize,Bermuda,Bhutan,Bioko,Bornéo britannique,Britisch Somalia,Cape Verde,Carolines (Iles),Comoros,Cyprus,Demokratische Volksrepublik Jemen,Djibouti,Equatorial Guinea,Eritrea,Falkland Islands,Faroe Islands,Fiji Islands,Französisch Guayana,Französisch Indien,Galapagos (Iles),Gesellschaftsinseln,Gibraltar,Goa,Grönland,Guam,Guinea-Bissau,Guyana,CH-BAR#null,FDFA/General Secretariat/Resources,Consulate General of Switzerland in Barcelona,Consulate General of Switzerland in Bombay,Consulate General of Switzerland in Hong Kong,Consulate General of Switzerland in Marseille,Consulate General of Switzerland in New York,Consulate General of Switzerland in San Francisco,Consulate General of Switzerland in Sydney,Schweizerisches Generalkonsulat in Léopoldville,Schweizerisches Konsulat in Florenz,Schweizerisches Konsulat in Guatemala-Stadt,Schweizerisches Konsulat in Jakarta,Swiss Consulate General in Wellington,Swiss Consulate in Antananarivo,Swiss Consulate in Dakar,Swiss Consulate in Kolkata,Swiss Consulate in Manila,Swiss Consulate in Nice,Swiss Consulate in Seattle,Swiss Consulate in Strasbourg,Swiss Consulate in Tanga,Swiss Consulate in Tunis,Swiss Embassy in Accra,Swiss Embassy in Bagdad,Swiss Embassy in Beijing,Swiss Embassy in Berlin,Swiss Embassy in Budapest,Swiss Embassy in Buenos Aires,Swiss Embassy in Cairo,Swiss Embassy in Caracas,Swiss Embassy in Copenhagen,Swiss Embassy in Havana,Swiss Embassy in Lisbon,Swiss Embassy in London,Swiss Embassy in Madrid,Swiss Embassy in Moscow,Swiss Embassy in New Delhi,Swiss Embassy in Oslo,Swiss Embassy in Paris,Swiss Embassy in Pretoria,Swiss Embassy in Quito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bauermeister, Ernest (1920–1986)",Structure of the representation network,,,,,,,,,,,
4.3.1955,10682,,,,,de,4.3.1955,,,,,,,,Die Übernahme der sowjetrussischen Interessenvertretung im Königreich Irak wird genehmigt.,Minutes of the Federal Council (PVCF),Iraq,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E1004.1#1000/9#14955*,Swiss Federal Council,Federal Department for Foreign Affairs,Federal Department of Finance,Irak/Staat,Russia/Embassy in Bern,Swiss Embassy in Bagdad,Swiss Federal Council,UdSSR/Botschaft in Bagdad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber, Felix (1903–1982)",Foreign interests,Iraq (Politics),Russia (General),,,,,,,,,
